map,preset,seed,human_model,quality,skip_budget,status,orders,target,target_verb,target_obj,served,reward,orders_left,completed,timed_out,makespan_actual_s,makespan_plan_baseline_s,makespan_plan_constrained_s,loss_s,loss_status,prediction_match,prediction_samples,replans,preempted_by_human,rework,human_frames,human_idle_pct,human_move_pct,human_interact_pct,human_task_switches,human_stuck_switches,human_useful_events,human_event_kinds,wall_seconds
experiment,experiment2,10,follow_plan,good,0,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,26.7,13.7,13.7,0.0,ok,1.0,267,34,0,6,267,25.1,29.2,45.3,0,0,24,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:12|Put:5,12.6
experiment,experiment2,10,follow_plan,random,4,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,serve_juice_apple_orangejuice,serve_juice,apple-orange juice,3,45,0,1,0,26.7,13.7,13.7,0.0,ok,1.0,267,34,0,6,267,25.1,29.2,45.3,0,0,24,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:12|Put:5,12.7
experiment,experiment2,10,greedy,random,2,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,serve_juice_apple_orangejuice,serve_juice,apple-orange juice,3,45,0,1,0,26.7,13.7,13.7,0.0,ok,0.4569,267,39,0,8,267,2.6,34.5,62.5,13,0,24,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:12|Put:4,17.1
experiment,experiment2,10,random,random,0,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,serve_juice_apple_orangejuice,serve_juice,apple-orange juice,1,15,2,0,1,100.0,13.7,16.8,3.1,ok,0.714,1000,129,3,6,1000,13.9,8.1,77.9,19,0,18,Chop:3|Deliver:1|Mix:1|Pickup:10|Put:3,63.1
experiment,experiment2,11,follow_plan,bad,4,ok,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,3,45,0,1,0,26.9,13.9,13.9,0.0,ok,1.0,269,33,0,6,269,24.9,28.3,46.5,0,0,28,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:14|Put:7,13.0
experiment,experiment2,11,greedy,bad,2,ok,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,3,45,0,1,0,26.9,13.9,13.9,0.0,ok,0.4015,269,38,0,8,269,2.6,34.2,62.8,15,0,18,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:9|Put:2,17.1
experiment,experiment2,11,random,bad,0,ok,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,3,45,0,1,0,30.7,13.9,13.9,0.0,ok,0.2671,307,46,3,8,307,35.8,31.3,32.6,21,0,38,Assemble:2|Chop:3|Deliver:3|Mix:1|Pickup:19|Put:10,19.9
experiment,experiment2,12,follow_plan,good,4,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,chop_onion,chop,onion,1,15,2,0,1,100.0,16.0,16.0,0.0,ok,1.0,1000,130,0,6,1000,6.3,4.5,89.1,0,0,876,Assemble:1|Chop:1|Deliver:1|Mix:1|Pickup:439|Put:433,56.4
experiment,experiment2,12,greedy,good,2,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,chop_onion,chop,onion,3,45,0,1,0,47.4,16.0,16.2,0.2,ok,0.1118,474,57,0,9,474,0.4,17.3,82.1,14,3,20,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:10|Put:3,30.4
experiment,experiment2,12,random,good,0,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,chop_onion,chop,onion,3,45,0,1,0,52.0,16.0,16.2,0.2,ok,0.1115,520,75,5,8,520,74.6,17.7,7.5,17,3,24,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:12|Put:5,37.1
experiment,experiment2,12,random,random,4,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,handover_lettuce_onionsoup,handover,lettuce-onion soup,3,45,0,1,0,34.3,16.0,16.0,0.0,ok,0.2478,343,43,3,11,343,60.3,18.1,21.3,13,2,46,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:23|Put:15,22.1
experiment,experiment2,13,follow_plan,random,2,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,serve_juice_apple_orangejuice,serve_juice,apple-orange juice,1,15,2,0,1,100.0,16.0,16.0,0.0,ok,1.0,1000,130,0,6,1000,6.3,4.5,89.1,0,0,876,Assemble:1|Chop:1|Deliver:1|Mix:1|Pickup:439|Put:433,57.8
experiment,experiment2,13,greedy,random,0,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,serve_juice_apple_orangejuice,serve_juice,apple-orange juice,3,45,0,1,0,35.7,16.0,16.4,0.4,ok,0.3305,357,40,0,10,357,3.1,20.2,76.5,15,1,58,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:29|Put:22,23.9
experiment,experiment2,13,random,bad,4,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,chop_apple,chop,apple,3,45,0,1,0,36.1,16.0,16.0,0.0,ok,0.1302,361,47,5,10,361,66.8,21.1,11.9,15,1,20,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:10|Put:2,24.4
experiment,experiment2,14,follow_plan,bad,2,ok,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,1,15,2,0,1,100.0,16.2,16.2,0.0,ok,1.0,1000,129,0,6,1000,6.5,4.5,88.9,0,0,874,Assemble:1|Chop:1|Deliver:1|Mix:1|Pickup:438|Put:432,59.5
experiment,experiment2,14,greedy,bad,0,ok,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,3,45,0,1,0,48.7,16.2,16.6,0.4,ok,0.1499,487,54,0,10,487,1.2,17.5,81.1,14,2,25,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:13|Put:6,35.6
experiment,experiment2,14,random,good,4,ok,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,chop_onion,chop,onion,3,45,0,1,0,58.7,16.2,16.2,0.0,ok,0.2572,587,76,4,8,587,41.4,21.1,37.3,18,3,95,Assemble:1|Chop:3|Deliver:3|Mix:1|Pickup:48|Put:39,39.9
experiment,experiment2,15,follow_plan,good,2,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_tomato,chop,tomato,3,45,0,1,0,25.7,13.7,13.7,0.0,ok,1.0,257,36,0,6,257,13.2,25.7,60.7,0,0,68,Assemble:3|Chop:2|Deliver:3|Mix:1|Pickup:34|Put:25,13.0
experiment,experiment2,15,greedy,good,0,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_tomato,chop,tomato,3,45,0,1,0,37.8,13.7,13.7,0.0,ok,0.2354,378,40,0,9,378,0.5,26.5,72.8,18,1,30,Assemble:3|Chop:3|Deliver:3|Mix:1|Pickup:15|Put:5,23.0
experiment,experiment2,15,greedy,random,4,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_onion,chop,onion,3,45,0,1,0,37.8,13.7,13.7,0.0,ok,0.2354,378,40,0,9,378,0.5,26.5,72.8,18,1,30,Assemble:3|Chop:3|Deliver:3|Mix:1|Pickup:15|Put:5,22.8
experiment,experiment2,15,random,random,2,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_onion,chop,onion,3,45,0,1,0,48.5,13.7,14.1,0.4,ok,0.1773,485,63,1,8,485,45.6,21.0,33.2,18,2,30,Assemble:1|Chop:3|Deliver:3|Mix:1|Pickup:15|Put:7,28.3
experiment,experiment2,16,follow_plan,random,0,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,chop_lettuce,chop,lettuce,3,45,0,1,0,25.7,13.7,13.7,0.0,ok,1.0,257,36,0,6,257,13.2,25.7,60.7,0,0,68,Assemble:3|Chop:2|Deliver:3|Mix:1|Pickup:34|Put:25,12.9
experiment,experiment2,16,greedy,bad,4,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,chop_apple,chop,apple,3,45,0,1,0,37.8,13.7,13.7,0.0,ok,0.2354,378,40,0,9,378,0.5,26.5,72.8,18,1,30,Assemble:3|Chop:3|Deliver:3|Mix:1|Pickup:15|Put:5,21.2
experiment,experiment2,16,random,bad,2,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,chop_apple,chop,apple,3,45,0,1,0,57.5,13.7,13.7,0.0,ok,0.1565,575,68,5,9,575,69.6,14.6,15.7,22,3,28,Assemble:2|Chop:3|Deliver:3|Mix:1|Pickup:14|Put:5,33.3
experiment,experiment2,17,follow_plan,bad,0,ok,TomatoLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,chop_banana,chop,banana,3,45,0,1,0,26.3,13.9,14.3,0.4,ok,1.0,263,39,0,6,263,10.6,28.9,60.1,0,0,86,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:43|Put:36,12.1
experiment,experiment2,17,greedy,good,4,ok,TomatoLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,38.0,13.9,13.9,0.0,ok,0.2395,380,43,0,9,380,0.5,26.3,72.9,18,1,32,Assemble:3|Chop:3|Deliver:3|Mix:1|Pickup:16|Put:6,18.3
experiment,experiment2,17,random,good,2,ok,TomatoLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,48.2,13.9,13.9,0.0,ok,0.1805,482,56,4,9,482,59.1,17.4,23.2,20,2,30,Assemble:3|Chop:3|Deliver:3|Mix:1|Pickup:15|Put:5,21.8
experiment,experiment2,0,follow_plan,random,2,ok,OnionLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_lettuce,chop,lettuce,3,45,0,1,0,21.9,16.2,16.2,0.0,ok,1.0,219,38,0,8,219,12.3,25.6,61.6,0,0,100,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:50|Put:44,13.3
experiment,experiment2,0,greedy,random,0,ok,OnionLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_lettuce,chop,lettuce,3,45,0,1,0,29.9,16.2,16.2,0.0,ok,0.1806,299,38,0,11,299,0.7,24.1,74.9,12,0,24,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:12|Put:5,18.6
experiment,experiment2,0,random,bad,4,ok,OnionLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_apple,chop,apple,3,45,0,1,0,48.0,16.2,16.2,0.0,ok,0.1313,480,67,5,8,480,73.8,15.0,11.0,19,2,30,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:15|Put:7,31.8
experiment,experiment2,1,follow_plan,bad,2,ok,OnionLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,chop_orange,chop,orange,3,45,0,1,0,26.7,16.2,16.2,0.0,ok,1.0,267,36,0,7,267,27.0,23.2,49.4,0,0,58,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:29|Put:21,14.6
experiment,experiment2,1,greedy,bad,0,ok,OnionLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,chop_orange,chop,orange,3,45,0,1,0,26.9,16.2,16.4,0.2,ok,0.2677,269,38,0,9,269,2.6,29.0,68.0,12,0,18,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:9|Put:3,19.8
experiment,experiment2,1,random,good,4,ok,OnionLettuceSalad|OnionTomatoSoup|AppleOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,28.1,16.2,16.2,0.0,ok,0.2206,281,44,3,8,281,34.5,29.2,35.9,17,0,24,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:12|Put:5,20.1
experiment,experiment2,2,follow_plan,good,2,ok,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,21.9,16.4,16.4,0.0,ok,1.0,219,38,0,8,219,12.3,25.6,61.6,0,0,100,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:50|Put:44,12.9
experiment,experiment2,2,greedy,good,0,ok,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,29.9,16.4,16.4,0.0,ok,0.1806,299,38,0,11,299,0.7,24.1,74.9,12,0,24,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:12|Put:5,18.3
experiment,experiment2,2,greedy,random,4,ok,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,chop_banana,chop,banana,3,45,0,1,0,29.9,16.4,16.4,0.0,ok,0.1806,299,38,0,11,299,0.7,24.1,74.9,12,0,24,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:12|Put:5,18.6
experiment,experiment2,2,random,random,2,ok,OnionLettuceSalad|OnionTomatoSoup|BananaOrangeJuice,chop_banana,chop,banana,3,45,0,1,0,27.9,16.4,16.4,0.0,ok,0.5054,279,35,2,8,279,34.8,24.4,40.5,13,0,18,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:9|Put:2,18.4
experiment,experiment2,3,follow_plan,random,0,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleBananaJuice,serve_juice_apple_bananajuice,serve_juice,apple-banana juice,0,0,3,0,1,100.0,16.0,16.0,0.0,ok,1.0,1000,133,0,6,1000,98.8,1.1,0.0,0,0,1,Pickup:1,63.0
experiment,experiment2,3,greedy,bad,4,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,3,45,0,1,0,26.7,16.0,16.0,0.0,ok,0.2622,267,41,0,9,267,2.6,29.2,67.8,12,0,16,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:8|Put:2,19.7
experiment,experiment2,3,random,bad,2,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,3,45,0,1,0,40.3,16.0,16.0,0.0,ok,0.1414,403,55,3,9,403,69.2,19.4,11.2,17,1,22,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:11|Put:4,25.7
experiment,experiment2,4,follow_plan,bad,0,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,chop_apple,chop,apple,3,45,0,1,0,26.7,16.0,16.0,0.0,ok,1.0,267,37,0,7,267,27.0,23.2,49.4,0,0,56,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:28|Put:20,14.2
experiment,experiment2,4,greedy,good,4,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,26.7,16.0,16.0,0.0,ok,0.2622,267,41,0,9,267,2.6,29.2,67.8,12,0,16,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:8|Put:2,19.3
experiment,experiment2,4,random,good,2,ok,OnionLettuceSalad|TomatoLettuceSoup|AppleOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,26.7,16.0,16.0,0.0,ok,0.2697,267,39,1,9,267,10.9,32.2,56.6,12,0,16,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:8|Put:2,19.4
experiment,experiment2,5,follow_plan,good,0,ok,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,26.9,16.2,16.2,0.0,ok,1.0,269,37,0,7,269,27.5,23.0,49.1,0,0,56,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:28|Put:20,14.5
experiment,experiment2,5,follow_plan,random,4,ok,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_lettuce,chop,lettuce,3,45,0,1,0,26.9,16.2,16.2,0.0,ok,1.0,269,37,0,7,269,27.5,23.0,49.1,0,0,56,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:28|Put:20,15.1
experiment,experiment2,5,greedy,random,2,ok,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_lettuce,chop,lettuce,3,45,0,1,0,41.5,16.2,16.2,0.0,ok,0.1157,415,61,0,9,415,1.4,23.4,74.9,17,1,21,Chop:2|Deliver:3|Mix:1|Pickup:11|Put:4,29.6
experiment,experiment2,5,random,random,0,ok,OnionLettuceSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_lettuce,chop,lettuce,0,0,3,0,1,100.0,16.2,16.2,0.0,ok,0.021,1000,138,1,8,1000,96.9,1.8,1.2,2,0,5,Assemble:1|Chop:1|Pickup:3,68.3
experiment,experiment2,6,follow_plan,bad,4,ok,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,3,45,0,1,0,28.3,16.2,16.2,0.0,ok,1.0,283,43,0,6,283,26.1,17.3,56.2,0,0,78,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:39|Put:31,14.2
experiment,experiment2,6,greedy,bad,2,ok,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,3,45,0,1,0,30.1,16.2,16.2,0.0,ok,0.1329,301,41,0,11,301,0.7,23.9,75.1,12,0,18,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:9|Put:2,18.0
experiment,experiment2,6,random,bad,0,ok,OnionTomatoSalad|OnionLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,3,45,0,1,0,36.5,16.2,16.8,0.6,ok,0.1644,365,43,5,9,365,47.4,31.2,21.1,18,1,24,Assemble:1|Chop:3|Deliver:3|Mix:1|Pickup:12|Put:4,21.6
experiment,experiment2,7,follow_plan,good,4,ok,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,chop_onion,chop,onion,3,45,0,1,0,28.3,16.2,16.2,0.0,ok,1.0,283,43,0,6,283,26.1,17.3,56.2,0,0,78,Assemble:3|Chop:1|Deliver:3|Mix:1|Pickup:39|Put:31,14.1
experiment,experiment2,7,greedy,good,2,ok,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,chop_onion,chop,onion,3,45,0,1,0,47.5,16.2,16.2,0.0,ok,0.1158,475,55,0,11,475,0.4,18.5,80.8,14,2,24,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:12|Put:5,32.3
experiment,experiment2,7,random,good,0,ok,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,chop_onion,chop,onion,3,45,0,1,0,34.5,16.2,16.2,0.0,ok,0.2522,345,47,3,16,345,29.9,21.4,48.4,16,2,44,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:22|Put:14,20.6
experiment,experiment2,7,random,random,4,ok,OnionTomatoSalad|OnionLettuceSoup|AppleOrangeJuice,cook_lettuce_onionsoup,cook,lettuce-onion soup,3,45,0,1,0,32.3,16.2,16.2,0.0,ok,0.1889,323,47,3,6,323,31.9,22.9,44.9,16,2,22,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:11|Put:3,17.6
experiment,experiment2,8,follow_plan,random,2,ok,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,chop_onion,chop,onion,1,15,2,0,1,100.0,16.4,16.4,0.0,ok,1.0,1000,129,0,6,1000,6.7,4.5,88.7,0,0,872,Assemble:1|Chop:1|Deliver:1|Mix:1|Pickup:437|Put:431,55.0
experiment,experiment2,8,greedy,random,0,ok,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,chop_onion,chop,onion,3,45,0,1,0,49.6,16.4,16.4,0.0,ok,0.1552,496,59,0,19,496,0.4,16.5,82.9,14,3,42,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:21|Put:14,31.7
experiment,experiment2,8,random,bad,4,ok,OnionTomatoSalad|OnionLettuceSoup|BananaOrangeJuice,chop_banana,chop,banana,3,45,0,1,0,28.5,16.4,16.4,0.0,ok,0.5018,285,43,2,6,285,40.0,17.5,42.1,11,1,16,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:8|Put:1,16.5
experiment,experiment2,9,follow_plan,bad,2,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,3,45,0,1,0,26.7,13.7,13.7,0.0,ok,1.0,267,34,0,6,267,25.1,29.2,45.3,0,0,24,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:12|Put:5,12.6
experiment,experiment2,9,greedy,bad,0,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,3,45,0,1,0,27.1,13.7,14.1,0.4,ok,0.4096,271,40,0,8,271,2.6,33.9,63.1,15,0,20,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:10|Put:3,17.6
experiment,experiment2,9,random,good,4,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleBananaJuice,chop_tomato,chop,tomato,3,45,0,1,0,35.7,13.7,13.7,0.0,ok,0.5126,357,47,1,7,357,1.7,28.0,70.0,15,1,28,Assemble:3|Chop:2|Deliver:3|Mix:1|Pickup:14|Put:5,22.8
experiment,experiment2,10,follow_plan,good,2,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,26.7,13.7,13.7,0.0,ok,1.0,267,34,0,6,267,25.1,29.2,45.3,0,0,24,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:12|Put:5,12.6
experiment,experiment2,10,greedy,good,0,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,chop_tomato,chop,tomato,3,45,0,1,0,26.7,13.7,13.7,0.0,ok,0.4569,267,39,0,8,267,2.6,34.5,62.5,13,0,24,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:12|Put:4,17.6
experiment,experiment2,10,greedy,random,4,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,serve_juice_apple_orangejuice,serve_juice,apple-orange juice,3,45,0,1,0,26.7,13.7,13.7,0.0,ok,0.4569,267,39,0,8,267,2.6,34.5,62.5,13,0,24,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:12|Put:4,17.6
experiment,experiment2,10,random,random,2,ok,OnionTomatoSalad|TomatoLettuceSoup|AppleOrangeJuice,serve_juice_apple_orangejuice,serve_juice,apple-orange juice,3,45,0,1,0,26.7,13.7,13.7,0.0,ok,0.5918,267,37,2,7,267,0.0,37.5,62.2,16,0,36,Assemble:3|Chop:3|Deliver:3|Mix:1|Pickup:18|Put:8,17.5
experiment,experiment2,11,follow_plan,random,0,ok,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,mix_orange_bananajuice,mix,orange-banana juice,0,0,3,0,1,100.0,13.9,16.6,2.7,ok,1.0,1000,37,0,4,1000,4.2,4.3,91.5,0,0,33,Assemble:2|Chop:2|Mix:1|Pickup:17|Put:11,54.2
experiment,experiment2,11,greedy,bad,4,ok,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,3,45,0,1,0,26.9,13.9,13.9,0.0,ok,0.4015,269,38,0,8,269,2.6,34.2,62.8,15,0,18,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:9|Put:2,17.0
experiment,experiment2,11,random,bad,2,ok,OnionTomatoSalad|TomatoLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,3,45,0,1,0,30.7,13.9,13.9,0.0,ok,0.2671,307,46,3,8,307,35.8,31.3,32.6,21,0,38,Assemble:2|Chop:3|Deliver:3|Mix:1|Pickup:19|Put:10,20.0
experiment,experiment2,12,follow_plan,bad,0,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,chop_banana,chop,banana,1,15,2,0,1,100.0,16.0,16.8,0.8,ok,1.0,1000,120,0,6,1000,6.3,4.5,89.1,0,0,876,Assemble:1|Chop:1|Deliver:1|Mix:1|Pickup:439|Put:433,53.9
experiment,experiment2,12,greedy,good,4,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,chop_onion,chop,onion,3,45,0,1,0,48.1,16.0,16.0,0.0,ok,0.1351,481,57,0,10,481,1.5,17.3,81.1,14,2,19,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:10|Put:3,32.7
experiment,experiment2,12,random,good,2,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleBananaJuice,chop_onion,chop,onion,3,45,0,1,0,29.6,16.0,16.2,0.2,ok,0.2027,296,43,0,6,296,0.7,18.2,80.7,11,2,24,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:12|Put:5,19.5
experiment,experiment2,13,follow_plan,good,0,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,chop_onion,chop,onion,3,45,0,1,0,22.3,16.0,16.2,0.2,ok,1.0,223,45,0,8,223,33.2,27.8,38.6,0,0,68,Assemble:2|Chop:1|Deliver:3|Mix:1|Pickup:34|Put:27,13.5
experiment,experiment2,13,follow_plan,random,4,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,serve_juice_apple_orangejuice,serve_juice,apple-orange juice,1,15,2,0,1,100.0,16.0,16.0,0.0,ok,1.0,1000,130,0,6,1000,6.3,4.5,89.1,0,0,876,Assemble:1|Chop:1|Deliver:1|Mix:1|Pickup:439|Put:433,57.0
experiment,experiment2,13,greedy,random,2,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,serve_juice_apple_orangejuice,serve_juice,apple-orange juice,3,45,0,1,0,48.1,16.0,16.0,0.0,ok,0.131,481,58,0,10,481,1.9,16.4,81.5,14,2,19,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:10|Put:3,33.9
experiment,experiment2,13,random,random,0,ok,TomatoLettuceSalad|OnionLettuceSoup|AppleOrangeJuice,serve_juice_apple_orangejuice,serve_juice,apple-orange juice,3,45,0,1,0,32.3,16.0,16.4,0.4,ok,0.2539,323,39,3,8,323,33.1,26.9,39.6,16,1,62,Assemble:2|Chop:2|Deliver:3|Mix:1|Pickup:31|Put:23,20.7
experiment,experiment2,14,follow_plan,bad,4,ok,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,1,15,2,0,1,100.0,16.2,16.2,0.0,ok,1.0,1000,129,0,6,1000,6.5,4.5,88.9,0,0,874,Assemble:1|Chop:1|Deliver:1|Mix:1|Pickup:438|Put:432,57.6
experiment,experiment2,14,greedy,bad,2,ok,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,3,45,0,1,0,48.3,16.2,16.2,0.0,ok,0.1429,483,57,0,10,483,1.2,17.6,81.0,14,2,21,Assemble:1|Chop:1|Deliver:3|Mix:1|Pickup:11|Put:4,33.6
experiment,experiment2,14,random,bad,0,ok,TomatoLettuceSalad|OnionLettuceSoup|BananaOrangeJuice,chop_orange,chop,orange,3,45,0,1,0,45.6,16.2,16.6,0.4,ok,0.1754,456,57,3,8,456,46.5,20.6,32.7,15,2,33,Assemble:1|Chop:2|Deliver:3|Mix:1|Pickup:17|Put:9,29.0
experiment,experiment2,15,follow_plan,good,4,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_tomato,chop,tomato,3,45,0,1,0,25.7,13.7,13.7,0.0,ok,1.0,257,36,0,6,257,13.2,25.7,60.7,0,0,68,Assemble:3|Chop:2|Deliver:3|Mix:1|Pickup:34|Put:25,14.0
experiment,experiment2,15,greedy,good,2,ok,TomatoLettuceSalad|OnionTomatoSoup|AppleBananaJuice,chop_tomato,chop,tomato,3,45,0,1,0,37.8,13.7,13.7,0.0,ok,0.2354,378,40,0,9,378,0.5,26.5,72.8,18,1,30,Assemble:3|Chop:3|Deliver:3|Mix:1|Pickup:15|Put:5,24.1
